"2013-11-28 19:03:57.834095",3,0.844066,0,0,4.24901
"2013-11-28 19:03:57.983359",2,965.074,67.7349,55.3619,1001.02
"2013-11-28 19:03:58.083356",2,965.48,67.7349,55.3619,1001.14
"2013-11-28 19:03:58.241446",14,830.922,37.2568,0,950.882
"2013-11-28 19:03:58.404657",6,1084.87,107.949,39.4579,1106.05
"2013-11-28 19:03:58.454656",6,1085.01,107.949,39.4579,1106.15
"2013-11-28 19:03:58.532772",5,960.352,93.5962,40.6098,963.073
"2013-11-28 19:03:58.656233",4,850.13,25.5726,11.9207,1236.29
"2013-11-28 19:03:58.683344",2,968.155,67.7349,55.3619,1002.89
"2013-11-28 19:03:58.783342",2,968.632,67.7349,55.3619,1003.58
"2013-11-28 19:03:58.956227",4,851.087,25.5726,11.9207,1237.27
"2013-11-28 19:03:59.056223",4,851.346,25.5726,11.9207,1237.61
"2013-11-28 19:03:59.084071",3,0.844066,0,0,4.24901
"2013-11-28 19:03:59.255524",1,886.748,35.9569,45.4061,1166.47
"2013-11-28 19:03:59.334066",3,0.844066,0,0,4.24901
"2013-11-28 19:03:59.434065",3,0.844066,0,0,4.24901
"2013-11-28 19:03:59.554634",6,1088.23,107.949,39.4579,1109.08
"2013-11-28 19:03:59.655516",1,887.513,35.9569,45.4061,1167.11
"2013-11-28 19:03:59.734059",3,0.844066,0,0,4.24901
"2013-11-28 19:03:59.832744",5,962.496,93.5962,40.6098,966.474
"2013-11-28 19:03:59.954626",6,1089.39,107.949,39.4579,1110.25
"2013-11-28 19:04:00.056203",4,853.904,25.5726,11.9207,1240.69
"2013-11-28 19:04:00.155506",1,888.411,35.9569,45.4061,1168.01
"2013-11-28 19:04:00.256197",4,854.426,25.5726,11.9207,1240.96
"2013-11-28 19:04:00.355502",1,888.872,35.9569,45.4061,1168.15
"2013-11-28 19:04:00.456194",4,854.915,25.5726,11.9207,1243.93
"2013-11-28 19:04:00.555499",1,889.318,35.9569,45.4061,1168.39
"2013-11-28 19:04:00.634043",3,0.844066,0,0,4.24901
"2013-11-28 19:04:00.755495",1,889.703,35.9569,45.4061,1168.47
"2013-11-28 19:04:00.856185",4,855.851,25.5726,11.9207,1248.13
"2013-11-28 19:04:00.934037",3,0.844066,0,0,4.24901
"2013-11-28 19:04:01.032722",5,963.73,93.5962,40.6098,966.937
"2013-11-28 19:04:01.134034",3,0.844066,0,0,4.24901
"2013-11-28 19:04:01.256175",4,856.955,25.5726,11.9207,1249.59
"2013-11-28 19:04:01.313349",12,950.679,95.5772,25.3626,1507.22
"2013-11-28 19:04:01.341387",14,841.847,37.2568,0,962.401
"2013-11-28 19:04:01.44056",11,985.003,94.4948,45.3983,1155.59
"2013-11-28 19:04:01.633289",2,977.121,67.7349,55.3619,1013.23
"2013-11-28 19:04:01.756165",4,858.301,25.5726,11.9207,1253.99
"2013-11-28 19:04:01.832708",5,965.283,93.5962,40.6098,967.313
"2013-11-28 19:04:01.933283",2,977.856,67.7349,55.3619,1013.97
"2013-11-28 19:04:02.041374",14,843.953,37.2568,0,965.48
"2013-11-28 19:04:02.113334",12,953.137,95.5772,25.3626,1509.88
"2013-11-28 19:04:02.140547",11,987.337,94.4948,45.3983,1162.01
"2013-11-28 19:04:02.282698",5,966.389,93.5962,40.6098,967.549
"2013-11-28 19:04:02.382696",5,966.645,93.5962,40.6098,967.626
"2013-11-28 19:04:02.483274",2,979.211,67.7349,55.3619,1016.46
"2013-11-28 19:04:02.584008",3,0.844066,0,0,4.24902
"2013-11-28 19:04:02.656589",13,1.98862,0,0,4.64521
"2013-11-28 19:04:02.856585",13,1.98862,0,0,4.64521
"2013-11-28 19:04:02.954563",6,1096.04,107.949,39.4579,1118.3
