timestamp,id,xpos,ypos,heading,direction,energy,speed,totalDistance,datetime,micros
2013-11-28 19:03:54.5,3,77.134,70.651,-2.2436890084,0.0,4.249,0.0,0.844066,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,4,66.4333785486,32.489262001,-1.1684831264,-1.9173588878,1221.53378421,1.1039972186,835.592685434,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,5,51.0298526005,30.1319845874,-0.492730474,-0.3936888923,945.007377653,1.899768691,948.375075146,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,6,53.1978629194,6.9360525382,-2.3281646087,0.9674912636,1101.31189165,1.2087328631,1077.44567495,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,8,56.8124637902,43.0067826962,-2.4955914818,1.0549778986,1268.03,0.5047913122,1138.13995193,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,11,59.8018550052,32.8562018726,-1.3215889453,0.1557678642,1127.25627831,2.7149109695,961.779878571,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,12,44.2941335371,19.0064029479,-0.8224704514,-0.8531744579,1453.12772525,3.1818340603,914.549653504,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,13,71.0929,71.6505,2.7499265019,0.0,4.64516,0.0,1.98862,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,14,67.5876236173,25.247199239,-1.510329977,-1.1165452919,937.284024772,1.1055430767,820.043845716,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,1,65.0479711298,14.7825654911,-0.3545193195,0.82019791,1154.47,2.0287877302,875.243461144,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:54.5,2,66.9647658768,44.4116880922,-1.8940545693,0.5414806214,989.185762154,0.6482498483,957.051064308,2013-11-28 19:03:54.500,500000
2013-11-28 19:03:55.5,3,77.134,70.651,-2.2435436551,0.0,4.249,0.0,0.844066,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,4,66.0287527612,34.8440897645,-0.6591031917,0.0824692719,1223.99144566,4.4817260599,838.178678438,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,5,50.6938345866,31.0363471296,-0.9378390592,1.0985680812,949.576877336,0.6606708058,949.42667028,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,6,53.988263968,7.9506767088,-0.7278754484,0.4149770114,1102.8847091,1.2980546682,1078.74565092,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,8,56.8915860851,44.8327207228,-1.2785249481,0.0520443425,1270.10976482,2.8557140321,1139.97972562,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,11,59.674192008,35.2525316364,-1.2017048903,-0.2869191141,1129.39507661,1.5030809845,964.202009318,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,12,42.9027498348,23.0111872353,-0.2276968329,-0.0082307339,1460.9518608,5.5721067734,918.910887235,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,13,71.0929,71.6505,2.7498426925,0.0,4.64516,0.0,1.98862,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,14,65.6633429629,28.0878048729,-1.0000369067,-0.4193794117,940.420301186,4.9601304928,823.511869411,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,1,65.7137092689,16.5586835288,-0.7568871419,-0.1198308596,1156.16007286,2.3305578155,877.244206641,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:55.5,2,67.3106507827,46.2418655483,-1.7172188415,0.0666776155,992.97322367,3.3447013215,958.9282665,2013-11-28 19:03:55.500,500000
2013-11-28 19:03:56.5,3,77.134,70.651,-2.2440563522,0.0,4.24901,0.0,0.844066,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,4,66.278387458,39.0607709333,-0.6136772547,-0.0030466631,1227.38877942,3.427167065,842.405196017,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,5,51.4884856736,33.1711254736,-0.2120107986,0.1013158417,954.605376757,4.1409147655,951.785513049,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,6,54.3574299274,9.5461090108,-0.4968680471,0.2459714678,1103.4709382,2.0057499106,1080.37938196,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,11,59.7365334312,36.9785000587,-1.0234199251,0.1113480121,1131.67130141,2.9507522017,965.948513073,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,12,43.9481927829,29.0077132568,0.0777576186,0.2919962017,1470.82137365,5.9102604605,925.018280081,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,13,71.0929,71.6505,2.7495568446,0.0,4.64516,0.0,1.98862,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,14,65.5688669226,31.4004399168,-0.9716508399,0.6692177567,944.073574848,2.53238167,827.019544473,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,1,65.2103850542,18.697574348,-0.400062188,-0.1498463146,1158.85334389,1.7422569045,879.443585811,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:56.5,2,67.8322791036,48.8199519362,-1.7769287051,0.7165210215,995.813813701,1.1783357443,961.595403293,2013-11-28 19:03:56.500,500000
2013-11-28 19:03:57.5,3,77.134,70.651,-2.2448250237,0.0,4.24901,0.0,0.844066,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,4,66.9717541307,41.9272211682,-0.2237701135,0.4517091934,1231.26875939,3.0392242297,845.398134576,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,5,52.2223321299,37.8940544306,0.0217398158,0.3028509179,958.411279227,4.7725429091,956.578763012,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,6,55.3338282961,11.5117909971,-0.3757887169,0.6367525122,1103.90093462,2.1584966366,1082.59028081,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,11,59.6758121558,41.0858447006,-0.7752182374,-0.009130865,1135.75382197,4.1085682937,970.060407232,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,12,46.4464882972,34.9905131486,0.3106873651,0.4136058465,1480.40832384,7.4126616281,931.50782452,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,13,71.0929,71.6505,2.7513653514,0.0,4.64517,0.0,1.98862,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,14,67.3953402826,32.8927846379,-0.7177005262,1.0188123733,947.648070254,2.1679488362,829.388388849,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,1,65.8209658115,20.201188003,-0.1280535235,0.7638842814,1161.84444402,2.2549932901,881.14599876,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:57.5,2,68.0399518886,50.3228109451,-1.4123374896,-0.1317063835,999.220262075,3.060411017,963.198778776,2013-11-28 19:03:57.500,500000
2013-11-28 19:03:58.5,3,77.134,70.651,-2.2449359183,0.0,4.24901,0.0,0.844066,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,4,67.565414149,45.5881992685,-0.5011082719,-0.0245691642,1234.73745803,4.2502818975,849.151311739,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,5,53.140310091,41.3729368932,0.0418498302,-0.0056728327,962.987822713,2.3839068054,960.197343621,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,6,56.7052659279,13.3443974665,-0.1647143063,0.5486975118,1106.05930996,2.7429456778,1084.88303394,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,11,60.1291701399,44.9592247822,-0.7556376546,0.1096394674,1140.92682763,4.2983348484,973.964643223,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,12,48.373376305,41.7999053617,0.1836133271,0.1761008322,1490.9070663,6.1147279116,938.605930891,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,13,71.0929,71.6505,2.749981321,0.0,4.64519,0.0,1.98862,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,14,68.6348232634,34.3887779778,-0.4002126255,0.1175198586,951.469449428,2.1845708458,831.423341031,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,1,67.5868191101,22.666566472,0.1887907373,0.4424032861,1164.44771886,3.332955482,884.194383318,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:58.5,2,67.3536847214,54.206362907,-0.9731664342,-0.2373200574,1002.50334756,4.5445888481,967.14406487,2013-11-28 19:03:58.500,500000
2013-11-28 19:03:59.5,3,77.134,70.651,-2.2456758169,0.0,4.24901,0.0,0.844066,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,4,68.351707805,48.3982437955,-0.2045619088,0.867529712,1238.75745826,2.5019730837,852.215662354,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,5,53.3184412429,43.0994253525,-0.2374607092,0.2779774476,965.773377462,1.6199164626,961.948055886,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,6,58.1073316674,15.9133065118,-0.0098949264,0.5015802149,1108.95648926,2.8522736308,1087.81297853,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,11,61.0307909633,48.8155332977,-0.6245997203,0.6223552386,1146.46278202,3.7430560846,977.975824978,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,12,49.7576399559,46.8400283876,0.6954657835,0.4016743859,1497.897194,4.9027376802,943.846300609,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,13,71.0929,71.6505,2.7501426613,0.0,4.6452,0.0,1.98862,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,14,68.6616481868,37.5495294048,-0.3653353467,0.13086594,955.748368869,4.297142905,834.592289241,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,1,68.1187713482,25.4864289823,-0.2581456534,0.0647795967,1166.82441522,2.0377525907,887.092706906,2013-11-28 19:03:59.500,500000
2013-11-28 19:03:59.5,2,66.0182708928,58.6641846236,-1.0931306844,-0.2685953148,1005.29998245,4.3657865607,971.798317394,2013-11-28 19:03:59.500,500000
2013-11-28 19:04:00.5,3,77.134,70.651,-2.2455572365,0.0,4.24901,0.0,0.844066,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,4,69.8938198096,50.451916333,-0.0489207119,0.600201229,1243.67591967,2.4015611788,854.81161559,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,5,53.5067831664,44.2351624097,1.4119536863,0.301650514,966.735588505,0.8224196396,963.102840786,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,6,59.2819886177,18.477406962,0.1484883092,0.3804455891,1111.34767809,2.4734283442,1090.63107124,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,11,64.2177442647,51.0224077793,-0.4249596981,0.8636619333,1150.87303823,3.5545264123,981.882453386,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,12,52.2513567195,49.9170874461,0.8209427812,1.1862592915,1503.69690522,3.2388180128,947.91702935,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,13,71.0929,71.6505,2.7492740758,0.0,4.6452,0.0,1.98862,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,14,69.2566617545,41.9121979009,-0.3988776363,0.1437387818,958.995148061,3.7287505226,838.995854094,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,1,69.5294888299,26.5131613134,1.0116665214,1.2706843963,1168.1765988,2.2926696616,888.999427731,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:00.5,2,65.4036664925,62.1407889538,-1.6851143928,0.0009103329,1008.49315477,2.0551996442,975.336955577,2013-11-28 19:04:00.500,500000
2013-11-28 19:04:01.5,3,77.134,70.651,-2.2456236111,0.0,4.24901,0.0,0.844066,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,4,72.2770530392,50.9466655597,-0.0962927252,1.7484223786,1249.83774399,2.8547062625,857.406399846,2013-11-28 19:04:01.500,500000
2013-11-28 19:04:01.5,5,54.615057636,44.9728670108,1.2071849253,1.2673287519,967.238048691,1.9851411794,964.4827748,2013-11-28 19:04:01.500,500000
